sku,category_id
52156174,99906
52162926,93322
52163021,88480
52163228,109511
52179008,91596
52179037,92465
52179066,91596
52156220,99906
52156220,99903
52156295,99903
52111968,89350
52111976,89350
52111982,88684
52114161,106371
52163597,92360
52159804,99903
52117138,86740
52165028,89023
52178643,91596
52160030,99903
52117518,87484
52117555,106919
52117820,77246
52166317,95939
52166323,95939
52179072,92465
52179164,91458
52179170,92735
52179170,91458
52179204,91458
52160306,99903
52120147,109409
52120168,109490
52120168,109409
52120435,93139
52166790,92261
52176501,118719
52176991,93322
52177051,000000
52160370,99903
52160479,99903
52120470,88936
52168914,114012
52168972,92735
52168972,91458
52169018,91458
52169026,91458
52178848,92465
52178879,92465
52160560,99903
52160600,99906
52122018,000000
52122024,106937
52122047,000000
52122053,106937
52122082,000000
52178476,92465
52178522,91596
52178545,91596
52160669,99906
52160773,99903
52160807,99906
52122174,93394
52169118,91458
52169124,91458
52169441,89023
52177878,93319
52178326,91596
52160807,99903
52160963,99903
52122329,88903
52178902,92465
52178931,92465
52178960,91596
52161758,99906
52128162,87103
52128179,88114
52128853,109583
52128853,109616
52169556,89017
52169556,87523
52171063,93322
52103099,95939
52141387,107819
52142386,107543
52142392,107543
52142432,107702
52171161,88549
52171178,88549
52146376,87493
52146445,91195
52077215,91725
52077215,87865
52077221,87865
52094407,91710
52077970,87865
52077987,91725
52071325,87865
52086354,91434
52086360,91434
52094413,91710
52094684,00000
52078076,87865
52078082,91725
52078197,91725
52071567,91716
52071694,91440
52086803,95939
52094768,91431
52094782,91431
52095358,91434
52095366,91710
52095389,91434
52096175,000000
52072408,91716
52086890,91707
52086901,91431
52096288,77003
52078341,91725
52078393,91725
52072514,91725
52072558,87865
52072566,91725
52087140,91710
52087140,91434
52096307,93023
52096342,77003
52097139,88936
52078448,91725
52078448,87865
52078479,87865
52078485,87865
52073778,91710
52087278,00000
52087290,00000
52087566,00000
52087572,95939
52100344,87865
52100407,87865
52088790,91431
52102238,77003
52102244,77003
52102267,93023
52102267,77003
52079956,87865
52080101,87865
52080118,91725
52074057,91725
52074086,87865
52074852,91725
52089437,91710
52089458,91710
52097306,92534
52097329,92321
52097364,92516
52080168,87865
52083789,91431
52074898,87865
52074950,91725
52102503,77003
52083829,91707
52083835,91431
52083979,91710
52074967,91725
52075183,91725
52075198,87865
52075200,91725
52089679,91431
52089691,91707
52089754,91707
52097180,92324
52084080,91707
52084644,00000
52076055,87865
52076078,91725
52076118,87865
52076130,91725
52089869,91710
52089875,91434
52098985,92978
52076147,91725
52076168,87865
52076280,91725
52089988,95939
52090302,106937
52103018,95939
52103047,00000
52103076,00000
52076441,91725
52076441,87865
52090331,92852
52090398,91144
52097237,92537
52097266,92339
52097289,92339
52086112,91434
52086135,91434
52086158,91434
52086325,91710
52076487,91725
52076527,91725
52076527,87865
52090792,117977
52091218,89554
52091779,89251
52099051,76994
52099068,92978
52099074,76994
52100338,87865
52070067,91440
52070096,91716
52070165,91440
52076698,91725
52076717,87865
52076928,87865
52091785,106919
52092317,105745
52070205,91716
52070205,91440
52070211,91440
52070234,91716
52070257,91440
52076965,91725
52076965,87865
52076988,87865
52077025,91725
52094056,91431
52077872,87865
52077935,91725
52071058,87865
52071112,95939
52071135,00000
52077031,91725
52077198,87865
52255483,86815
52340497,91725
52340543,87865
52340558,87865
52340566,91725
52256666,93355
52258192,89041
52258192,93322
52247533,91725
52247533,87865
52247556,91725
52247591,87865
52341824,87865
52261008,107660
52247809,92312
52248083,95927
52248117,00000
52302969,86464
52305661,00000
52305678,95927
52341899,87865
52341951,91725
52261066,107576
52264988,107861
52248152,95927
52248175,00000
52248774,74945
52307872,91590
52310654,92519
52312099,87946
52265388,91458
52265396,92735
52265413,91458
52248820,88510
52248837,88510
52250534,92975
52312122,109382
52355059,92339
52355071,92339
52355382,88651
52265471,91458
52265966,103187
52251026,91458
52313948,106937
52371918,92843
52270781,87481
52251084,91458
52251216,103211
52251239,91458
52251245,92735
52348310,86518
52276438,89041
52281290,93322
52281324,91725
52251280,91458
52314348,109424
52314385,109505
52362563,91087
52281347,87865
52251372,92735
52319800,107543
52373792,93086
52285527,000000
52251435,91458
52251470,92735
52321368,100008
52350963,88288
52285591,107393
52330958,88510
52330958,92312
52331393,92276
52285654,000000
52285660,107393
52251654,92735
52251660,92735
52334326,77012
52334998,000000
52360882,118863
52286457,74945
52286492,106928
52286561,109631
52286578,109562
52251677,92735
52252858,106931
52335058,106931
52335106,106931
52351378,92276
52354377,92312
52354383,92312
52286837,89041
52286872,89041
52286872,93322
52286958,000000
52336693,000000
52337398,89014
52338397,87865
52368977,86512
52368998,88936
52287053,89824
52287174,107555
52255120,92951
52255304,93394
52338420,91725
52339373,91440
52339388,91716
52339388,91440
52339396,91440
52361011,92978
52255362,88936
52255431,88912
52339436,91716
52256194,109610
52256499,91932
52256508,91063
52256545,109571
52256597,89392
52202961,77012
52202978,77012
52204204,91725
52204210,87865
52204248,91725
52183515,91189
52184520,118863
52210093,93053
52215525,88537
52215531,88537
52215531,92384
52228406,87187
52204285,91725
52204628,92735
52204628,91458
52215709,109424
52215715,109505
52215744,106931
52228746,86485
52228907,103226
52228994,87523
52215992,000000
52229198,92339
52206041,91590
52206058,91590
52206087,91590
52186282,93023
52216991,76997
52217644,88480
52217667,88480
52229296,92516
52206110,91590
52206628,92459
52187436,106931
52187442,000000
52187459,000000
52217932,88480
52218240,88480
52218257,92276
52218263,88480
52233668,106913
52233837,91153
52233858,88579
52206974,88540
52207005,88540
52187488,118860
52187799,88480
52187799,92276
52187816,92276
52218278,92276
52219446,118515
52234554,109604
52240771,91060
52241326,89812
52241349,89812
52188118,118863
52188130,118719
52220075,89035
52220213,109424
52220228,109424
52230351,87223
52231626,88465
52231632,88465
52231730,92519
52207268,91590
52208027,88480
52221235,109382
52221258,109463
52221650,103217
52221673,89023
52208033,89041
52208119,86497
52208125,92519
52208223,88480
52208298,87820
52190155,118860
52190190,118860
52221961,91929
52221961,91060
52229371,92339
52229411,92339
52208315,88147
52208592,93023
52209101,92843
52190224,118860
52222021,91926
52231897,88894
52232677,92360
52232683,88516
52232683,92360
52232700,86947
52209366,87058
52209372,87058
52209510,88546
52209510,92402
52193797,92324
52222286,77012
52222326,83436
52245230,91929
52245230,91060
52245679,88573
52209936,88219
52209965,88219
52209971,77246
52209988,88219
52195518,92756
52222384,77012
52223734,93322
52229434,92339
52210006,88219
52210041,109382
52210070,86488
52195518,89560
52200208,103178
52200208,103172
52232738,87937
52233647,117995
52179248,92735
52201046,93322
52201109,93322
52201121,87229
52224819,91425
52203088,83436
52203211,77012
52204095,87865
52181293,86464
52181333,88912
52181333,86464
52201144,88216
52204141,91725
52204158,91725
52204187,91725
52181356,88912
52181402,76994
52202287,93322
52202454,87946
52202454,87496
52468594,91458
52504736,107888
52504742,109493
52468726,92735
52468749,92735
52468830,109388
52432694,95939
52432734,91431
52432740,91431
52481266,86740
52504840,109382
52505672,88255
52505793,00000
52470164,91084
52471917,91060
52432976,91716
52432982,91716
52482228,92270
52482242,92270
52505804,95930
52505848,00000
52472148,88465
52472202,93002
52434338,77012
52434542,87103
52434853,77012
52434980,109463
52483609,91929
52472605,92348
52472657,92522
52472663,92522
52449605,88930
52512749,93322
52512868,76997
52512899,76997
52472692,92522
52472732,109430
52452537,93020
52486226,88903
52486249,88903
52486261,88894
52505977,95930
52506705,109430
52506901,109610
52453899,91587
52454276,92465
52454282,91596
52486558,107651
52510763,91458
52510930,93322
52494358,92951
52496788,93394
52512916,93026
52512916,76997
52512922,76997
52513593,89812
52454472,87556
52454506,87556
52454535,88546
52500867,87556
52507028,88123
52507105,117977
52475118,98351
52475208,91458
52475216,91458
52454691,92852
52454719,88156
52455367,89041
52455367,93322
52500965,92312
52501031,88903
52501138,88516
52511065,92324
52511088,92351
52511192,92462
52475280,91458
52475297,92735
52475337,91458
52475343,91458
52501682,89017
52501716,89017
52501739,000000
52501745,106922
52510596,91458
52510607,92735
52510628,91458
52510642,91458
52459115,77003
52460084,000000
52501780,000000
52501808,106919
52509898,000000
52477623,86374
52477807,89341
52477813,89341
52460130,000000
52460130,106937
52460153,000000
52502289,000000
52511635,89812
52512409,88648
52512415,88648
52512415,91255
52512438,91255
52477963,92522
52460245,106931
52461307,107954
52462272,107960
52504143,88678
52504431,88675
52504431,89335
52510688,92735
52510711,91458
52432354,91710
52432383,91710
52432613,91710
52464270,92405
52504673,118560
52504696,88585
52468634,92735
52468686,92735
52406910,76994
52406927,92978
52406962,76994
52418602,76997
52418648,76997
52418698,83436
52410985,76997
52410991,76997
52411016,93026
52411016,76997
52385363,88510
52385363,92312
52415657,93026
52415686,76997
52418746,83436
52411045,93026
52411051,93026
52411068,93026
52411074,76997
52411080,76997
52385904,88894
52415718,76997
52415732,76997
52415755,93026
52415784,76997
52418798,77012
52418809,83436
52418838,83436
52418838,77012
52386517,92843
52386546,92951
52418896,93020
52418942,93020
52411212,93026
52387194,98351
52387827,88495
52415939,93026
52415951,76997
52415997,93026
52418965,77009
52422429,89017
52393445,91707
52393445,91431
52416040,109382
52428187,91434
52411310,76997
52411327,76997
52411425,93217
52393497,91431
52394248,00000
52394277,97081
52394444,91707
52416132,109382
52416253,93026
52416276,76997
52428291,91716
52428302,91716
52428331,91716
52428348,91440
52413509,83436
52413515,83436
52394571,00000
52394628,00000
52416282,76997
52416339,76997
52424139,91386
52424151,91428
52413573,93020
52413588,93020
52413596,77009
52413607,77009
52413613,93020
52413613,77009
52394640,95939
52394732,91431
52416380,76997
52416414,77003
52416420,77003
52416458,99476
52428452,91440
52428469,91716
52428475,91716
52415093,77003
52394939,91431
52416541,77003
52416558,93023
52416564,77003
52415156,83436
52415156,77012
52415202,93023
52415219,77003
52395230,91716
52424462,76997
52424491,76997
52415444,76997
52395443,91710
52395570,91707
52416777,93026
52430287,91707
52415528,76997
52415559,93026
52395944,91440
52395950,91440
52395967,91716
52424108,91386
52424116,91386
52416921,93026
52416938,93026
52417768,92351
52396281,91716
52397470,91440
52417808,92339
52418049,83436
52418049,77012
52409849,77006
52375980,92291
52397487,91440
52397504,91716
52397556,91431
52397809,91716
52418090,83436
52418562,109463
52410893,93026
52410927,93026
52376063,92537
52376103,88465
52398250,88921
52564710,111117
52564733,111075
52564748,111117
52630091,86740
52564848,111117
52564883,111117
52564883,111075
52549619,76994
52603711,92462
52605110,88894
52635644,91566
52605571,89041
52606034,86428
52606078,92999
52635736,91566
52635759,91566
52635771,91860
52565323,87097
52565352,87100
52567056,87820
52549888,93026
52550110,93026
52606218,92993
52606593,107591
52635805,91860
52635811,91860
52571914,88312
52573434,93322
52575121,89467
52606846,83436
52607505,88279
52607505,87490
52608562,000000
52608579,106931
52639605,88477
52639830,93244
52639830,86740
52576650,87097
52550594,109484
52551593,93080
52608769,88546
52608769,92402
52663414,91087
52663823,107600
52579301,86470
52552131,89020
52552131,87529
52609486,92537
52638860,92534
52638877,92534
52587412,118863
52587429,118719
52552198,89020
52615265,92312
52656642,106913
52588048,87490
52588054,87490
52552407,87529
52588138,88219
52552488,87529
52552494,87529
52552511,87529
52615608,88936
52617205,89821
52617211,88231
52638877,92351
52638946,87271
52638969,88486
52593934,83436
52552540,87529
52552632,89020
52552678,89029
52619898,91545
52657537,117962
52657710,118076
52657710,117977
52658148,88234
52598558,93376
52619938,91848
52619946,91848
52619952,91848
52641204,92519
52603210,92519
52620008,91545
52620045,91545
52639064,92276
52639104,87475
52603573,74948
52557189,92765
52557287,88510
52557333,88114
52620074,88477
52620108,92273
52620114,92273
52658162,88465
52603636,92462
52603659,91593
52603705,92462
52557483,87490
52557552,92978
52629894,93244
52642178,117962
52642819,93244
52642819,86740
52642975,107918
52549389,92978
52560403,98444
52564658,111117
52564802,111117
52530134,91383
52530157,91425
52530178,91425
52530186,91425
52541490,92735
52530368,91383
52530382,91383
52530408,91383
52530416,91383
52515677,92339
52515738,92951
52515738,92843
52537887,107627
52530445,91425
52530474,92930
52515959,87892
52540272,92735
52540358,92735
52531588,93223
52516146,77003
52516169,93023
52540370,91458
52540404,91458
52540427,91458
52542552,93244
52542552,86740
52542615,86740
52531611,88936
52531611,86512
52531628,88936
52531686,109520
52516313,109463
52516555,87946
52540479,92735
52531726,86512
52531732,86512
52522357,100803
52522363,100761
52522403,100761
52540525,91458
52540577,91458
52548298,92849
52548309,92849
52548808,92342
52548816,92342
52535221,92978
52522432,100803
52522455,100803
52540600,92735
52540638,92735
52540646,92735
52548822,92525
52548845,92525
52548868,92342
52548880,92342
52535221,76994
52535244,76994
52535296,76994
52522484,100761
52522490,100803
52540709,91458
52543689,76997
52543706,93026
52535313,92978
52535342,92978
52535405,92978
52540796,92735
52540828,92735
52540836,92735
52540842,92735
52540859,91458
52548937,86725
52548958,93217
52548966,93217
52535463,92978
52535486,92978
52523068,93026
52540888,91458
52543522,76997
52543545,76997
52523143,76997
52523166,76997
52543735,76997
52543764,93026
52543770,76997
52543787,93026
52535780,93121
52535808,86512
52535837,88936
52535843,86512
52523379,92849
52541038,91458
52541052,92735
52535872,98357
52535889,98354
52523454,88159
52523483,88159
52541144,91458
52543614,93026
52524038,000000
52524044,000000
52541242,91458
52541271,91458
52541294,92735
52541311,92735
52525256,109634
52530249,91383
52530261,91383
52515147,88114
52515147,87103
52527686,87205
52541403,92735
52541432,92735
52541449,91458
52541461,91458
52530301,91425
52515153,88114
52515153,87103
52515654,92537
6823939,118572
683930,89023
683930,87553
70797722,87553
70801223,92951
70803390,88465
70803404,88465
6938531,88000
52713546,93322
7029055,107609
70294208,93133
70803404,92261
70818150,92312
70022496,89014
70022518,87520
52713696,93367
5293170,89023
70377308,87517
70385602,86716
70860106,88648
70023204,89023
5304652,88054
5310261,93465
5318963,88186
70437696,88495
70437696,86374
70889139,118716
70889147,118716
70889155,118860
70895856,87487
70895864,88276
70040923,92324
70041008,88255
70041180,88228
5320593,92954
71067965,92273
71071326,88201
70050708,87193
70054886,87892
5511615,98255
55409,98330
70496978,88903
71171401,88510
71172815,87904
70066728,92405
56138,89548
5681987,98453
5682347,98450
70511608,88465
70521123,109577
70908915,89035
70908915,87352
70936145,88288
70096023,92540
5793211,91087
71100857,87487
71106952,92582
71118934,92375
70104336,88219
70104344,105736
5920078,87649
70546746,108002
71189149,92480
71250654,87571
712736,93492
70114005,93388
6007929,87097
6022723,118527
70155410,98312
70156611,88159
70188165,92843
70188173,92843
6060056,109574
70606404,107846
70606404,107600
70645124,88480
71140867,87103
70191646,88276
70191956,107702
6316654,92405
647446,98441
70678278,111093
70694583,118533
70694605,88270
71071466,91147
71071547,118100
71071563,118100
70202362,111075
70744866,92405
70749213,87562
710229,87511
7104227,88036
71046739,92300
71064354,93453
7023367,118512
6624537,89023
6624537,87553
70754888,107729
71148469,92465
711500,87946
711500,87496
70282161,109517
70282188,109436
70282269,109517
668311,87058
6693377,87490
6693482,88282
70787484,89026
70787492,89026
7107188,93459
710865,87946
6732070,92384
70791287,89014
70796580,87556
70797692,87553
70797706,87553
685372,91255
6880096,114012
6884040,88234
6894429,92762
52683880,89026
52683897,87556
52669990,87865
52671053,91725
52671068,91725
52671076,87865
52699395,00000
52699412,95939
52699429,00000
52701819,91434
52701831,91434
52701848,91710
52701938,91707
52671208,91725
52699470,00000
52699510,95939
52702029,91716
52691144,93412
52691188,93415
52671894,87865
52671928,91725
52671934,87865
52699602,95939
52702058,95939
52691228,91572
52691236,91572
52671992,91725
52671992,87865
52699698,00000
52694360,89026
52696634,89017
52698309,89017
52672455,87865
52672461,91725
52700037,91710
52700037,91434
52700106,95939
52700112,95939
52710328,88234
52698528,91707
52698534,91431
52672530,87865
52672576,87865
52672582,87865
52700164,95939
52700227,91431
52700233,91707
52700248,91707
52710388,88234
52698690,97081
52672622,91440
52672887,91725
52700325,91707
52700377,91710
52700469,00000
52703967,91707
52698747,91716
52698799,95939
52698808,00000
52672933,91725
52672979,91725
52672985,87865
52673166,91725
52700475,97081
52700481,00000
52700515,95939
52700544,00000
52712334,109382
52712340,109382
52698845,91440
52698851,91440
52698868,00000
52698880,00000
52673264,00000
52700596,00000
52703420,00000
52703489,00000
52703610,91707
52673857,87865
52673918,87865
52674447,91725
52700728,91431
52704488,91440
52699003,95939
52674729,87865
52700786,91431
52700803,91431
52700818,91707
52712962,109382
52712991,109382
52713310,89041
52699090,95939
52699101,91431
52699118,91431
52674833,91725
52674848,87865
52700901,00000
52700924,00000
52700930,00000
52703725,91434
52699274,95939
52699308,91707
52675037,91725
52701028,91431
52701036,91707
52668985,93367
52669523,87946
52676762,83439
52676779,83439
52701134,91707
52701157,00000
52684337,87349
52685630,92843
52669742,91725
52669840,87865
52669878,91725
52669892,87865
52677127,88315
52677127,87571
52677133,88315
52682838,93453
52701218,91434
52701439,95939
52685653,92843
52685708,106922
52669932,87865
52669949,87865
52682909,109382
73244031,77246
7324626,87193
73827371,92504
73835943,88588
73835943,91147
73841854,92300
73285439,107690
73289981,88111
73289981,87100
73290149,91084
72936827,88231
72937696,91458
72937785,107618
73525782,109571
73846139,107573
73302724,89404
72942312,111105
73531774,98444
73531774,98351
73531812,86950
73536326,109463
73310808,89029
73326232,87556
729426,111093
72947292,107504
729507,111093
72954140,118581
73536997,118524
73538094,89020
73862061,92843
73878596,114018
73327751,87553
73003131,89467
73003867,107873
73540846,98444
73994499,87523
73994510,89017
73377694,88240
73563501,107603
73564788,92276
73565261,92402
73398578,86779
73400343,92735
73008680,88495
73016217,98321
73016217,98270
73566098,105733
73881635,107813
73888729,107639
73632082,109565
73632112,109598
73632163,89038
73633011,92849
74072250,88201
73036250,91258
73037915,103205
73061360,87487
73063444,118533
73633062,88156
73659843,91195
74135813,86464
74144235,93376
74150707,87271
73101060,88234
73105430,89014
73660787,91941
73660787,91072
7371055,91198
73461164,92465
73106534,87520
73106569,87520
73761486,118572
74074105,86374
74074148,86374
74074245,105736
73471267,92270
73762148,87217
73762199,84423
73765422,89014
74016512,87190
73493163,87217
73149896,92405
73149977,88546
73154326,88510
73154725,88480
73765627,88561
73955272,109634
73493317,87217
73161799,89791
73189472,88549
74102052,89026
73510432,86479
731943,87964
73217522,92480
73797332,107813
73804681,88894
74042793,88054
74042793,87070
74042807,87070
74044621,88234
74047302,92282
72924152,91383
73221406,91458
73244015,88219
73244023,88219
73821845,92333
73256528,105760
72583169,88255
72034866,87892
72034874,86788
72036974,87811
72037059,98360
71479953,88219
72212950,91057
72041633,92270
72044330,87217
71495037,93477
71495037,91195
71496009,92522
72600209,91084
72601949,88894
72611839,92735
72611855,92735
72049294,87559
72058447,92384
71518401,105760
72303743,92351
72308370,87103
72347473,88498
72347511,88498
72611901,92735
72611928,91458
72611944,91458
71525831,87556
71525858,87556
72354224,89023
72354224,87553
72616687,92402
72617314,92504
72630795,74945
72631791,107618
72070625,92297
72070633,92510
72070692,92342
71549919,88159
72372338,89026
72372338,87556
72390026,111081
72390166,89404
72391359,87070
72893249,92510
72893273,92510
72893273,92297
72070722,92531
72070757,92531
71608176,92750
71608176,89554
71628541,106365
72391863,91596
72391871,92465
72896760,89392
72898585,92735
72898593,91458
72898615,91458
72074787,89482
72086130,99906
72089717,87367
71642889,88114
716480,87100
71663282,109583
72689056,111099
72098740,92342
71673008,87217
72392452,92465
72392541,92465
72907711,92735
72907746,91458
72100745,92297
71678654,93459
72396822,88894
72632372,107573
72632852,93193
72100818,92510
71715320,92378
72446145,92846
72455241,88108
72719702,107960
72829303,91087
72843780,88918
72100915,92297
71727736,88903
71741798,92420
72487313,118560
72922567,77246
72922575,88219
72922605,92966
72922605,92861
72922613,92966
72922613,92861
72103159,87955
72181699,92429
72182032,92534
72182032,92351
72182083,88480
72182083,92276
72189681,88108
72511796,87892
72654228,91941
726680,92222
726699,92222
72205113,98753
72205113,98750
71799168,88189
71831843,86815
72533420,88507
72533420,92309
72850515,91060
728543,88174
728551,88174
712736,91240
71420703,88147
71833463,92843
72543388,88516
72543388,92360
72543396,92360
72543515,92360
72010525,88624
72028319,83436
71871195,88195
72033401,87244
72034858,87892
71423664,91204
71438327,87367
71463399,88276
71941983,89023
71944273,88546
71944273,92402
75299496,109463
75301121,92843
75301571,107948
75301598,107948
75497611,88504
75500124,88573
75125528,88495
75500213,93376
75500213,74945
75501333,89026
75501333,87556
75501368,87556
75501376,87556
75303531,88465
75303795,118863
75132656,000000
75136325,88474
75403625,89422
75405113,83436
75406837,92951
75304112,107810
75304139,107573
75307367,109382
75307383,109577
75307383,109610
75152797,88042
75406977,76997
75406993,76997
75407019,93026
75537435,107603
75537452,91716
75308096,87373
75309599,93497
75155435,92735
75155508,92735
75407043,76997
75407205,92978
75409402,88207
75319144,84186
75158140,107639
75410222,000000
75410273,88207
75540044,111114
75541230,106931
75320134,107573
75320223,88306
75321947,92582
75418312,88507
75537599,91087
75537613,93355
75537639,93322
75537641,89041
75537697,93497
75337797,107603
75339099,00000
75339323,92534
75175908,107873
75175908,107606
75188392,109616
75429292,93373
75431513,109571
75431556,109574
75431580,109607
75431831,106919
75538393,89041
75538393,93322
75538395,89041
75538395,93322
75538397,93322
75197634,88507
75206013,108002
75218119,107573
75221489,88903
75431998,92348
75434105,92699
75339439,92534
75339501,92534
75230100,87496
75434156,91455
75537701,74948
75537702,93497
75537710,92324
75537711,92324
753440,98300
75347288,86986
75261804,98351
75439328,92360
75451670,92339
75451689,92537
75538398,93322
75538399,93322
75538400,93322
75538401,89041
75538403,89041
75538404,89041
75538404,93322
75353253,93322
75353318,106928
75353326,000000
75353377,87271
75265540,92735
75269201,92273
75451743,92537
75451751,92339
75538231,88465
75538231,92261
75538236,92261
75538259,88465
75538261,88465
75366967,98357
75366991,98354
75277360,92309
75278197,88159
75278235,92852
75467526,88549
75537769,93497
75367009,98441
75373211,88540
75378620,87931
75378647,88498
75479710,109463
75480409,88042
75480409,87058
75480522,92312
75538408,89041
75385465,92384
75386364,88510
75292742,88675
75293072,92351
75293129,92351
75293137,92534
75487721,87520
75538264,87271
75538302,109409
75538303,109490
75538320,107918
75538370,88465
75115395,87238
75115409,87238
75295695,109616
75487764,87520
75494337,87523
75301628,107948
75302594,88510
75302632,92312
74478001,93020
744808,107621
75000997,87205
74513680,88237
74513680,87250
74247174,86449
74251295,87820
74701517,93355
74701517,89395
74716212,114018
75001144,92537
75001144,92339
75001985,87811
74517716,107861
74524291,92843
74278541,106386
74288105,106246
74288105,106347
74290843,93355
74722727,87238
74740628,92300
74740865,92735
74532650,107948
74740903,92735
75008076,87247
75009552,105745
75011530,86374
74538845,89809
74308173,88498
74747703,93355
75012197,88306
74550209,88495
74328069,92384
74328662,109583
74785109,88231
75089025,88540
75090457,92522
75090481,88549
74571346,92405
74335472,88480
74335472,92276
74338153,109610
74787055,86983
74787098,87997
74795201,88537
74795945,107582
74795953,107819
75090546,87190
75097869,87070
74573756,000000
74353136,91929
74353144,91060
74579371,92534
74371320,105739
74392522,91147
74874500,88498
74875310,92405
74875493,88546
74875639,88540
74875639,92396
75103028,89026
75103028,87556
75107945,91953
74579460,92351
74395459,92735
74395475,92735
74899465,88108
75056127,106919
75056259,000000
74611054,107987
74395513,91458
75083485,87193
75083582,87100
75083612,92849
75083620,88156
74611933,92312
74626094,91956
74648861,93497
74648861,74948
74395939,91458
74396706,91458
74927469,92735
74929372,89017
74654985,98324
74402005,92276
74406795,107573
74937804,92843
74938126,107813
74938134,107576
74672177,74942
74672576,92405
74676598,111093
74411837,88108
74413864,89026
74940813,88936
74940813,86512
74947753,89479
74964844,89026
75085658,88132
75085887,87100
75087820,88186
75087839,88186
75087839,87190
75088371,87190
74167596,109607
74433229,88159
74434047,91929
74434799,92537
74434799,92339
74974831,74942
74977636,92843
74480987,92270
74485547,107573
74167669,109574
74441523,93080
74981048,88507
74490591,87493
74510177,92852
74233025,93376
74233025,74945
74233033,93376
74454536,93083
74467239,109505
75553552,92339
75552146,76994
75552170,93047
75567827,91725
75553560,92339
75553566,92300
75557834,109424
75557887,109511
75571824,87568
75553983,91198
75552267,00000
75558951,109424
75559075,00000
75559076,00000
75559077,00000
768081,88288
7701691,92405
775061,92405
75554216,93109
75552277,92537
75552278,92537
75559077,96409
75559079,00000
75559377,93361
75559562,105745
7962983,88201
7988893,111081
75554230,89239
75554232,89239
75554233,91953
75554233,91084
75554298,92966
75554311,88468
75554312,88189
75552354,92312
75552362,76997
75552404,88282
75552433,88312
75552433,87568
75552444,88621
9078592,92276
75554313,88189
75554315,88465
75554523,107906
75552444,91219
75552490,92909
75552512,87271
75562350,92276
75562356,92276
7779887,93459
779628,87949
75554635,86800
75554636,87898
75552739,92750
75552739,89554
75554809,92519
75552795,107915
75552806,86950
75562448,88510
75563938,88477
75563940,88477
9094490,92954
9136126,88444
75553043,118719
75553056,91929
75553057,91060
75553141,89335
75564367,88480
75564704,91231
75555576,109490
75553169,88675
75553169,89335
75564753,88549
75564845,92276
8141770,87241
75555903,109490
75555912,88306
75555912,92909
75556149,89335
75553170,89335
75553172,88675
75553176,88549
75553178,88549
75566074,88444
75566077,87568
75556236,109511
75553266,88609
75566201,118581
75566210,92273
8846634,88561
8846634,92420
75556240,109430
75556242,109505
75557241,109511
75557254,109409
75557270,109430
75553268,91189
75553271,88609
75566585,87103
8142211,88465
75552130,93053
75553372,93322
75553396,91198
75553430,107636
75553431,93373
75566655,87100
75566657,88114
75566661,88114
75553511,107603
75553549,92339
75553550,92537
75553552,92537
75545807,109607
75550041,93364
75550086,95939
75542484,92843
75542590,88465
75547370,88675
75548121,88615
75550143,109580
75546127,92519
75546172,109571
75546176,109610
75546177,109577
75543430,87571
75548121,91204
75548141,109565
75550208,109424
75546191,109589
75546193,109589
75546193,109634
75546227,88129
75543481,109604
75543530,92843
75548168,000000
75548169,000000
75548169,106919
75543630,107510
75543632,107735
75543632,107510
75548211,92849
75548237,111051
75550454,91198
75550545,109490
75546481,89014
75546484,89014
75546484,87520
75546493,93193
75543647,106949
75543648,000000
75548380,88591
75548422,98255
75548423,98306
75548424,98306
75551525,77246
75551527,77246
75546542,88306
75546543,88306
75543656,88444
75543658,89440
75543693,107846
75548431,92276
75548460,117986
75548467,92261
75551574,92843
75551575,92951
75551719,91147
75551722,88588
75551723,88159
75551723,92852
75551724,92852
75546635,89041
75546695,106919
75543753,88510
75543764,93367
75543765,93367
75543782,92339
75548573,109409
75548574,109409
75548652,88477
75551357,74942
75546802,92348
75546821,92537
75546822,92339
75546823,92537
75546823,92339
75544276,109463
75548652,92273
75549315,88444
75549348,93376
75549348,74945
75551856,88453
75551856,89467
75551859,89467
75546824,92339
75546825,92537
75544554,88138
75544570,88480
75544610,109505
75544846,93193
75549540,92324
75549541,92324
75549543,92537
75550547,109490
75544847,87349
75544852,87349
75545008,107900
75549548,92312
75551373,77246
75551375,88219
75551442,88276
75545068,92579
75545069,92579
75545109,92339
75552062,89239
75545113,92519
75545200,107915
75550567,89335
75550571,88675
75550574,88675
75545214,88621
75545239,92843
75549774,88114
75551443,87487
75551445,107915
75551446,107648
75551473,88219
75542096,00000
75545377,88444
75545378,88444
75545380,89440
75550029,109583
75545815,109601
75542208,00000
75545385,91060
75545748,106937
75550030,109616
75550031,109610
75550037,109568
75545818,109562
75546015,109604
75542383,88444
75542411,88156
75542413,000000
75545760,000000
75545760,106934
9662936,91060
9758135,89464
9963952,87946
9971106,118578
9971106,118533
9208550,111048
9374280,87193
9555919,92261
9555943,88465
10252746,92396
10288783,89026
11467398,107636
11528036,88522
11551461,118578
11551461,118533
11565152,88180
11565152,87184
11569719,88549
10288872,87937
10297219,92405
10349189,91147
10691359,87553
1012118,87487
10171924,88477
10174443,98230
10228527,105769
10743545,87796
10743901,87811
10807829,118581
1091476,88549
11011785,92759
11113839,88468
11123982,89554
11129646,88153
1132547,87928
11330651,88237
11332158,88216
11369248,89014
11435399,89026
1182633,107894
